ID,Place (x),Knowledge (y),Action (z),K5Number,K5Name,K5Distance
1838,-0.03308,-0.19212,0.11674,2,Small is Beautiful,1.01418
1839,-0.05761,0.74621,-0.96299,2,Small is Beautiful,0.91118
1841,-0.24380,-1.38978,-0.56380,2,Small is Beautiful,1.29504
1842,-0.76513,0.33021,-0.54236,2,Small is Beautiful,0.97127
1844,-0.40760,-0.89169,-0.64490,2,Small is Beautiful,0.87096
1847,0.75758,-0.61446,-0.59153,2,Small is Beautiful,0.93885
1852,0.99905,-0.26189,-1.48994,2,Small is Beautiful,1.17133
1853,0.80778,-0.53592,-0.53824,2,Small is Beautiful,0.96485
1864,0.87989,-0.00223,-0.83360,2,Small is Beautiful,0.90207
1868,-0.24690,1.27727,-1.82965,2,Small is Beautiful,1.73133
1869,-0.34975,-0.82154,-0.98470,2,Small is Beautiful,0.74984
1872,0.76553,0.40663,-1.15973,2,Small is Beautiful,0.99325
1873,0.40817,-1.14675,-0.58293,2,Small is Beautiful,1.11416
1874,-0.28012,-0.08378,-0.79504,2,Small is Beautiful,0.30251
1875,0.51157,0.01943,-0.51612,2,Small is Beautiful,0.66713
1879,0.54769,-0.03205,-0.58775,2,Small is Beautiful,0.64687
1880,-0.48048,-0.22715,-1.04272,2,Small is Beautiful,0.50099
1886,0.04047,-0.30720,-0.61932,2,Small is Beautiful,0.31684
1887,1.40645,-0.50260,-3.18326,2,Small is Beautiful,2.70925
1891,0.40058,-0.53754,-0.95937,2,Small is Beautiful,0.55754
1893,-0.58950,0.65570,-0.49716,2,Small is Beautiful,1.08042
1894,0.18334,-0.14840,-0.77529,2,Small is Beautiful,0.22510
1897,-0.20147,0.26930,0.01039,2,Small is Beautiful,1.02280
1900,0.95717,0.54710,-1.19004,2,Small is Beautiful,1.23085
1904,0.15373,0.00048,-1.11878,2,Small is Beautiful,0.31768
1908,-0.52451,-0.13142,-0.53549,2,Small is Beautiful,0.63270
1924,0.05052,0.23700,-0.16390,2,Small is Beautiful,0.83576
1933,-0.24537,0.49283,-0.76696,2,Small is Beautiful,0.70835
1936,-0.02877,0.51876,-0.88715,2,Small is Beautiful,0.68028
1940,0.15831,0.77334,-1.09954,2,Small is Beautiful,0.97018
1942,-0.85015,0.05363,-0.42103,2,Small is Beautiful,0.99254
1945,0.42612,-0.49077,-1.31289,2,Small is Beautiful,0.68453
1974,-0.25297,0.21301,-0.08168,2,Small is Beautiful,0.93012
1978,-0.31992,-0.69545,-0.49203,2,Small is Beautiful,0.74019
2012,-1.08293,0.30950,-1.47942,2,Small is Beautiful,1.31195
2014,0.20602,0.26500,-0.24824,2,Small is Beautiful,0.80424
2021,-0.29489,-0.53929,-0.16155,2,Small is Beautiful,0.87573
2024,-0.00415,-0.01326,0.25593,2,Small is Beautiful,1.16198
2026,1.60688,-0.23640,-2.12283,2,Small is Beautiful,2.02736
2030,0.12089,0.03919,-1.12220,2,Small is Beautiful,0.32720
2031,0.08935,-0.29104,-0.01749,2,Small is Beautiful,0.89376
2038,-0.28405,0.43358,-0.11707,2,Small is Beautiful,1.01916
2039,0.02338,0.62722,-0.69801,2,Small is Beautiful,0.81345
2043,0.00145,0.04290,-0.75675,2,Small is Beautiful,0.24742
2046,0.13864,-0.89806,-0.69558,2,Small is Beautiful,0.77746
2049,0.28089,0.29030,-1.35699,2,Small is Beautiful,0.70562
2050,-0.46469,0.85307,-1.46868,2,Small is Beautiful,1.25152
2051,-0.30380,-0.65275,-1.46889,2,Small is Beautiful,0.81120
2052,-0.51069,-0.28236,-0.59247,2,Small is Beautiful,0.60173
2053,0.41092,-0.72079,-0.52825,2,Small is Beautiful,0.78909
2054,0.14658,-0.35194,-0.94413,2,Small is Beautiful,0.24885
2057,-0.36964,-0.13116,-0.92095,2,Small is Beautiful,0.36583
2058,0.28193,0.41793,-1.19721,2,Small is Beautiful,0.71303
2065,-0.12796,1.14289,-0.76294,2,Small is Beautiful,1.31647
2067,-0.71420,0.97521,-1.36892,2,Small is Beautiful,1.41985
2068,-0.62917,-0.87043,-0.83307,2,Small is Beautiful,0.94645
2071,0.18689,0.12822,-0.84506,2,Small is Beautiful,0.35142
2072,-1.19171,-0.08600,-1.16955,2,Small is Beautiful,1.21918
2073,1.07701,0.65115,-2.25891,2,Small is Beautiful,1.92045
2078,-0.52166,0.76602,-1.49956,2,Small is Beautiful,1.22030
2080,0.12367,-1.16949,-1.04244,2,Small is Beautiful,1.02711
2084,-1.01941,-1.09468,-1.55653,2,Small is Beautiful,1.52789
2085,0.97201,-0.05140,-1.81514,2,Small is Beautiful,1.34608
2087,0.63177,-0.21617,-0.51699,2,Small is Beautiful,0.74411
2088,0.60675,-0.21157,-0.55988,2,Small is Beautiful,0.70087
2090,-0.28089,-0.73683,-0.91666,2,Small is Beautiful,0.63840
2092,-0.57937,-0.58883,-1.16526,2,Small is Beautiful,0.76425
2093,0.75147,0.00191,-1.06814,2,Small is Beautiful,0.79342
2095,-0.09044,0.43160,-0.68963,2,Small is Beautiful,0.63344
2096,0.04037,-0.24722,-0.87400,2,Small is Beautiful,0.10034
2097,0.50570,-0.23914,-0.30860,2,Small is Beautiful,0.78328
2099,-0.06803,0.31599,-0.40745,2,Small is Beautiful,0.68610
2101,-0.83250,-0.99458,-1.91104,2,Small is Beautiful,1.55150
2104,0.46956,-0.15882,-2.02050,2,Small is Beautiful,1.22031
2105,-0.13132,0.27558,-0.06214,2,Small is Beautiful,0.95013
2108,0.30285,0.48755,-0.47793,2,Small is Beautiful,0.83144
2110,0.58875,-0.81863,-1.18741,2,Small is Beautiful,0.93300
2112,-0.86708,0.73921,-0.69029,2,Small is Beautiful,1.26285
2113,0.64205,0.20709,-0.91965,2,Small is Beautiful,0.74555
2116,0.47020,-0.02117,-0.34155,2,Small is Beautiful,0.74450
2118,-0.50550,-0.61082,-1.28794,2,Small is Beautiful,0.77787
2119,0.50844,-0.70413,-0.70754,2,Small is Beautiful,0.77146
2121,0.13429,0.21699,-0.57424,2,Small is Beautiful,0.51623
2123,0.43677,0.62532,-0.71787,2,Small is Beautiful,0.91992
2124,0.75180,-0.39614,-1.50313,2,Small is Beautiful,0.99858
2126,0.57483,-0.18260,-1.09611,2,Small is Beautiful,0.61437
2128,-0.96581,-0.01738,-1.23785,2,Small is Beautiful,1.02890
2132,0.29752,-0.27988,-1.03931,2,Small is Beautiful,0.35568
2136,-1.49666,0.61860,-1.36333,2,Small is Beautiful,1.74592
2139,0.07884,-0.09481,-0.64484,2,Small is Beautiful,0.27376
2141,-0.09315,-0.76065,-1.06275,2,Small is Beautiful,0.62827
2143,-0.85095,0.00764,-0.68662,2,Small is Beautiful,0.88699
2144,-0.19765,-0.25040,-0.09940,2,Small is Beautiful,0.82481
2145,-0.29178,0.97963,-0.56977,2,Small is Beautiful,1.22057
2147,-0.18185,-0.57748,-0.35805,2,Small is Beautiful,0.70315
2148,-0.40735,0.11125,-0.03015,2,Small is Beautiful,0.99303
2150,0.26957,-0.53805,-0.41937,2,Small is Beautiful,0.66762
2152,-0.22177,-0.34629,-1.51799,2,Small is Beautiful,0.68341
2153,0.49913,0.60941,-0.94922,2,Small is Beautiful,0.92272
2157,-2.46206,-0.19275,-1.64125,2,Small is Beautiful,2.56680
2158,-0.35278,-0.48115,-0.26955,2,Small is Beautiful,0.78487
2160,0.96123,-0.34338,-1.75059,2,Small is Beautiful,1.30298
2161,0.40192,-0.47185,-1.18440,2,Small is Beautiful,0.58795
2174,-0.01848,-0.16002,-0.39936,2,Small is Beautiful,0.49741
2176,0.03714,-0.96021,-0.52266,2,Small is Beautiful,0.88335
2177,2.10674,-0.62690,-2.15302,2,Small is Beautiful,2.50172
2178,-0.21885,-0.46864,-0.71977,2,Small is Beautiful,0.41382
2182,0.12033,-0.34157,-0.12462,2,Small is Beautiful,0.80279
2183,1.04703,-0.11672,-0.86951,2,Small is Beautiful,1.05415
2184,-0.59179,-0.28221,-0.93308,2,Small is Beautiful,0.59945
2188,0.04720,-0.02291,-1.08262,2,Small is Beautiful,0.23770
2190,-0.55016,0.05811,-0.55407,2,Small is Beautiful,0.67945
2193,0.12304,-0.07950,-1.41412,2,Small is Beautiful,0.53952
2195,-0.48632,-0.60306,-1.71097,2,Small is Beautiful,1.04375
2197,0.25410,0.06851,-0.34862,2,Small is Beautiful,0.64851
2200,0.57192,-0.10236,-0.61262,2,Small is Beautiful,0.64645
2203,0.22829,-0.08797,-0.29516,2,Small is Beautiful,0.64954
2205,-0.06808,0.44299,-0.13397,2,Small is Beautiful,0.97487
2207,-0.70703,-1.20459,-1.22811,2,Small is Beautiful,1.30019
2209,0.25622,0.42264,-1.36246,2,Small is Beautiful,0.79147
2216,0.05262,-0.81225,-0.85625,2,Small is Beautiful,0.65504
2221,-0.54509,0.20794,-1.31141,2,Small is Beautiful,0.77396
2223,-0.93695,0.00513,-0.59987,2,Small is Beautiful,0.99128
2229,0.32371,0.52896,-1.08465,2,Small is Beautiful,0.78747
2231,-0.34459,0.43932,-1.13025,2,Small is Beautiful,0.72788
2244,0.48770,0.12602,-1.64082,2,Small is Beautiful,0.93801
2248,0.19264,0.33856,-0.12651,2,Small is Beautiful,0.93919
2256,-0.04051,-1.19441,-0.53880,2,Small is Beautiful,1.09408
2260,1.52844,-0.36318,-0.88265,2,Small is Beautiful,1.54761
2263,-0.21106,-0.09792,-0.51906,2,Small is Beautiful,0.43432
2268,-0.40924,-0.63284,-0.75339,2,Small is Beautiful,0.63703
2277,-0.27481,0.71033,-1.23646,2,Small is Beautiful,0.97323
2281,-0.74535,1.24757,-1.46021,2,Small is Beautiful,1.68783
2286,-0.47840,0.59498,-0.99397,2,Small is Beautiful,0.89689
2291,0.71775,-0.30617,-0.21932,2,Small is Beautiful,1.00168
2295,-0.83309,-0.34631,-1.51011,2,Small is Beautiful,1.04644
2298,-0.26586,-0.34444,-0.61168,2,Small is Beautiful,0.42710
2300,0.37329,-0.33648,-1.04756,2,Small is Beautiful,0.44418
2303,0.52017,-1.40301,-1.08246,2,Small is Beautiful,1.36149
2306,0.20683,0.65221,-1.04657,2,Small is Beautiful,0.85390
2308,0.02912,0.04376,-0.85041,2,Small is Beautiful,0.21287
2310,-0.08535,-0.76903,-0.50027,2,Small is Beautiful,0.73009
2311,2.33919,-1.30026,-1.31398,2,Small is Beautiful,2.64029
2314,0.50158,-0.20546,-0.49185,2,Small is Beautiful,0.65060
2315,-0.24722,-0.33344,-1.15527,2,Small is Beautiful,0.39355
2323,0.57497,-0.32390,-1.44322,2,Small is Beautiful,0.81403
2325,-0.23776,0.64901,-0.62359,2,Small is Beautiful,0.88575
2326,-0.60516,0.12140,-1.01158,2,Small is Beautiful,0.67245
2327,-0.15627,0.61242,-0.67271,2,Small is Beautiful,0.81918
2328,-0.37880,0.36166,-0.76765,2,Small is Beautiful,0.65496
2332,-0.23454,0.15022,-1.36583,2,Small is Beautiful,0.60776
2335,-0.90422,-0.30681,-0.48863,2,Small is Beautiful,0.99737
2336,-0.03642,-1.20350,-0.99166,2,Small is Beautiful,1.04720
2343,0.55050,0.53507,-0.83156,2,Small is Beautiful,0.89351
2349,0.52061,-0.72384,-0.65899,2,Small is Beautiful,0.80643
2350,-0.95851,-0.31934,-1.00831,2,Small is Beautiful,0.97216
2356,0.07471,-0.45799,-0.58503,2,Small is Beautiful,0.43787
2360,-0.04901,0.35444,-0.74944,2,Small is Beautiful,0.53784
2375,0.88001,-0.89618,-0.68588,2,Small is Beautiful,1.17027
2379,-0.09573,0.41145,-0.34860,2,Small is Beautiful,0.79760
2380,-0.64373,1.25082,-1.06471,2,Small is Beautiful,1.55839
2382,-0.05177,0.12375,-2.20733,2,Small is Beautiful,1.34210
2383,-0.78923,-0.49719,-0.80957,2,Small is Beautiful,0.85688
2387,0.62351,0.00236,-0.87034,2,Small is Beautiful,0.65075
2388,1.57920,-0.33524,-1.16041,2,Small is Beautiful,1.61626
2389,-0.30666,-0.27360,-0.59336,2,Small is Beautiful,0.44172
2391,0.55057,0.48657,-0.88717,2,Small is Beautiful,0.85388
2395,-0.38058,0.22993,-0.22774,2,Small is Beautiful,0.86064
2397,-0.31599,-0.50648,-0.55845,2,Small is Beautiful,0.57433
2399,0.09723,0.34769,-0.63847,2,Small is Beautiful,0.57974
2400,0.28226,0.02473,-0.29426,2,Small is Beautiful,0.69307
2406,0.28949,-0.78251,-1.03733,2,Small is Beautiful,0.70229
2408,-0.80189,0.13580,-0.74365,2,Small is Beautiful,0.86326
2412,-0.85269,0.11870,-0.20614,2,Small is Beautiful,1.12790
2413,-0.69294,-0.24405,-0.37593,2,Small is Beautiful,0.86608
2416,-0.74476,-0.25416,-0.81197,2,Small is Beautiful,0.74955
2420,-0.42043,-0.05707,-1.45088,2,Small is Beautiful,0.69993
2422,0.98784,-0.21627,-0.92558,2,Small is Beautiful,0.99564
2428,-0.50208,-0.86298,-0.89614,2,Small is Beautiful,0.85961
2429,-0.38373,-0.96173,-0.54680,2,Small is Beautiful,0.95196
2434,-0.14158,0.40869,-0.73147,2,Small is Beautiful,0.60854
2438,-0.53662,0.04318,-0.56943,2,Small is Beautiful,0.65612
2440,-0.22328,-0.30992,-0.03384,2,Small is Beautiful,0.90211
2441,0.51992,0.01056,0.11121,2,Small is Beautiful,1.14960
2447,0.16486,-0.97968,-0.23986,2,Small is Beautiful,1.06329
2448,-0.34191,-0.75881,-1.11254,2,Small is Beautiful,0.71893
2450,0.69884,-0.42044,-0.14639,2,Small is Beautiful,1.06145
2451,-0.93894,-0.91776,-1.50733,2,Small is Beautiful,1.34767
2453,0.43528,0.20866,-0.42053,2,Small is Beautiful,0.74696
2455,0.24418,-0.19099,-1.14239,2,Small is Beautiful,0.35187
2456,0.38257,0.20797,-0.79509,2,Small is Beautiful,0.54531
2459,-1.01890,0.15579,-1.14368,2,Small is Beautiful,1.08983
2462,-0.66167,0.60307,-0.68151,2,Small is Beautiful,1.02969
2467,-0.03822,-0.27073,-1.81912,2,Small is Beautiful,0.92957
2468,-0.50151,0.69334,-1.09332,2,Small is Beautiful,1.00717
2472,0.00687,0.36892,-0.19224,2,Small is Beautiful,0.88158
2476,-0.32993,-1.38173,-0.93229,2,Small is Beautiful,1.26345
2477,-0.20544,-0.28851,-1.24764,2,Small is Beautiful,0.42345
2480,0.39479,0.00130,-1.40108,2,Small is Beautiful,0.66435
2481,-0.09501,0.08850,-0.98539,2,Small is Beautiful,0.27949
2483,-0.31688,-0.05076,-1.70404,2,Small is Beautiful,0.87227
2484,0.25143,-1.01740,-1.68083,2,Small is Beautiful,1.18933
2485,0.55393,0.22124,-0.65904,2,Small is Beautiful,0.71829
2486,0.26522,-0.29288,-1.19557,2,Small is Beautiful,0.42454
2488,-0.06117,-0.78328,-1.29741,2,Small is Beautiful,0.74219
2490,-0.17504,-0.16439,-0.00725,2,Small is Beautiful,0.90531
2493,-0.10840,0.72542,-1.75822,2,Small is Beautiful,1.24047
2494,0.99959,-0.21675,-0.48305,2,Small is Beautiful,1.08859
2496,0.58625,0.20187,-1.03400,2,Small is Beautiful,0.70794
2501,0.08706,-0.55729,-0.31602,2,Small is Beautiful,0.70901
2510,1.19220,-0.12784,-0.60728,2,Small is Beautiful,1.23293
2512,-0.33515,-0.96749,-1.02692,2,Small is Beautiful,0.88076
2515,-0.21730,-0.72543,-1.57898,2,Small is Beautiful,0.91041
2534,-0.24089,-1.45048,-1.48151,2,Small is Beautiful,1.43524
2538,-0.09267,-0.46430,-0.15561,2,Small is Beautiful,0.80533
2554,0.49621,-0.72736,-0.62359,2,Small is Beautiful,0.80454
2555,0.54935,0.29017,-0.67093,2,Small is Beautiful,0.75019
2560,0.03520,-0.93585,-1.22028,2,Small is Beautiful,0.84068
2570,-0.53204,-0.07021,-0.62727,2,Small is Beautiful,0.59806
2573,-1.19277,0.52598,-0.77811,2,Small is Beautiful,1.37654
2577,0.42272,-0.27172,-0.12036,2,Small is Beautiful,0.89357
2579,0.04161,0.51113,-0.24199,2,Small is Beautiful,0.93948
2580,0.39467,-0.58849,-0.43894,2,Small is Beautiful,0.74334
2597,-0.98291,-0.83393,-1.40099,2,Small is Beautiful,1.28910
2598,-0.83399,0.15914,-0.65112,2,Small is Beautiful,0.92121
2601,0.51213,0.48882,-0.75090,2,Small is Beautiful,0.84373
2620,0.05450,0.22455,-2.06504,2,Small is Beautiful,1.23190
2622,-0.52735,-0.06091,-0.57076,2,Small is Beautiful,0.62304
2626,-0.76663,0.76031,-1.34501,2,Small is Beautiful,1.27625
2628,0.45643,-0.06481,-0.42342,2,Small is Beautiful,0.66848
2633,0.24860,-1.35462,-1.44561,2,Small is Beautiful,1.33818
2639,-0.33715,-1.17247,-1.12601,2,Small is Beautiful,1.08872
2641,0.30002,-0.12442,-0.40016,2,Small is Beautiful,0.58426
2642,0.44512,0.34265,-0.67665,2,Small is Beautiful,0.71097
2643,-0.56433,0.21840,-1.43642,2,Small is Beautiful,0.86447
2653,0.51157,0.01943,-0.51612,2,Small is Beautiful,0.66713
2656,0.53816,0.54941,-1.37811,2,Small is Beautiful,1.01615
2659,0.75844,0.00075,-0.62881,2,Small is Beautiful,0.82585
2662,-1.28124,-0.93678,-1.07757,2,Small is Beautiful,1.50370
2663,0.01518,0.43460,-0.35431,2,Small is Beautiful,0.80582
2674,1.17066,-0.86790,-1.29074,2,Small is Beautiful,1.42797
2676,0.64113,-0.52305,-0.19352,2,Small is Beautiful,1.02173
2701,-0.21113,-0.81291,-1.16827,2,Small is Beautiful,0.73542
2734,0.33421,-0.60996,0.04432,2,Small is Beautiful,1.09658
2743,0.01704,-0.59312,-0.86401,2,Small is Beautiful,0.43388
2756,-0.51742,-0.29119,-0.69789,2,Small is Beautiful,0.56403
2760,-1.45929,-0.82577,-2.09447,2,Small is Beautiful,1.99730
2762,0.00935,0.09848,0.19090,2,Small is Beautiful,1.11816
2767,-0.49397,-0.23132,-0.43454,2,Small is Beautiful,0.67580
2769,-0.11788,0.47676,-0.53677,2,Small is Beautiful,0.74085
2771,-0.00306,-0.20017,-0.68013,2,Small is Beautiful,0.22000
2776,-0.57046,-1.93586,-2.21053,2,Small is Beautiful,2.27927
2777,-0.91176,-0.80900,-0.88244,2,Small is Beautiful,1.11386
2780,-0.00746,-0.02944,-0.81248,2,Small is Beautiful,0.15623
2781,-0.25528,-0.98027,-1.18002,2,Small is Beautiful,0.90201
2782,-0.22782,-0.43413,-0.96049,2,Small is Beautiful,0.35765
2786,-0.43845,-0.97206,-0.82751,2,Small is Beautiful,0.92175
2787,-0.62381,-0.10611,-0.78581,2,Small is Beautiful,0.63022
2788,0.57026,-0.06690,-0.98914,2,Small is Beautiful,0.59103
2791,0.63397,-0.48184,-0.65060,2,Small is Beautiful,0.75681
2800,-0.94859,-0.94540,-1.00334,2,Small is Beautiful,1.23099
2801,-0.07357,-0.29052,-1.46117,2,Small is Beautiful,0.58316
2807,0.58717,-0.45758,-0.12114,2,Small is Beautiful,1.02026
2809,1.48872,0.30536,-2.90204,2,Small is Beautiful,2.54422
2813,-0.06297,-1.07729,-1.80696,2,Small is Beautiful,1.29286
2814,0.43250,0.32901,-0.35431,2,Small is Beautiful,0.85230
2815,1.24250,0.07885,-1.56346,2,Small is Beautiful,1.43549
2818,-0.55589,-1.14075,-1.47560,2,Small is Beautiful,1.26395
2821,0.37677,-0.67329,-1.92484,2,Small is Beautiful,1.21080
2823,0.13036,-1.06636,-1.45037,2,Small is Beautiful,1.06993
2827,-1.09565,-0.33578,-0.80761,2,Small is Beautiful,1.10730
2832,0.30573,0.35702,-1.11235,2,Small is Beautiful,0.64191
2837,0.13696,0.00504,-1.03053,2,Small is Beautiful,0.25675
2838,-0.73360,-0.09861,-0.97645,2,Small is Beautiful,0.73478
2839,0.19161,0.68717,-0.78634,2,Small is Beautiful,0.87787
2840,-0.15797,0.52199,-0.64152,2,Small is Beautiful,0.74484
2847,-1.05628,-0.10873,-0.85563,2,Small is Beautiful,1.05253
2849,-0.56865,0.37601,-0.35353,2,Small is Beautiful,0.94876
2851,0.10261,-0.70170,-1.24014,2,Small is Beautiful,0.64966
2852,0.59846,-1.01046,-0.58267,2,Small is Beautiful,1.08867
2855,-0.25827,0.56904,-1.76179,2,Small is Beautiful,1.15988
2863,-0.78020,-0.02152,-0.53031,2,Small is Beautiful,0.86791
2866,1.30906,-0.18632,-0.58281,2,Small is Beautiful,1.35206
2870,-0.15194,-0.01284,-1.81332,2,Small is Beautiful,0.94005
2871,-0.47324,0.39469,-0.68220,2,Small is Beautiful,0.75716
2879,0.48752,-0.40297,-2.02614,2,Small is Beautiful,1.25610
2880,-0.39628,-0.20726,-0.49901,2,Small is Beautiful,0.55916
2886,-1.70327,0.11802,-0.99946,2,Small is Beautiful,1.72328
2892,-0.44941,0.40967,-0.95818,2,Small is Beautiful,0.72546
2898,0.26891,-0.98465,-1.41987,2,Small is Beautiful,1.01370
2907,-0.39542,-0.36143,-0.52511,2,Small is Beautiful,0.57439
2910,0.49345,-1.74514,-0.96512,2,Small is Beautiful,1.66231
2913,0.07257,0.46383,-0.33166,2,Small is Beautiful,0.84606
2916,0.31587,-0.43424,-1.08801,2,Small is Beautiful,0.46342
2921,-1.15424,-0.49926,-0.77274,2,Small is Beautiful,1.20355
2944,-0.03864,0.45541,-0.57521,2,Small is Beautiful,0.69600
2960,-0.93902,0.37659,-2.59553,2,Small is Beautiful,2.01153
2968,-0.19253,0.95311,-0.99975,2,Small is Beautiful,1.13441
2969,-0.01420,-0.89232,-1.77580,2,Small is Beautiful,1.14358
2976,0.28885,-1.53901,-0.30623,2,Small is Beautiful,1.52778
2981,-0.65765,-0.50432,-1.42910,2,Small is Beautiful,0.90896
2983,-0.12558,-0.15075,-0.30879,2,Small is Beautiful,0.59997
2984,-0.78187,0.12512,-0.64885,2,Small is Beautiful,0.86343
2986,-1.15602,0.62415,-1.22357,2,Small is Beautiful,1.43052
2987,-0.46739,-0.04835,-0.20723,2,Small is Beautiful,0.83724
2992,-0.50195,0.58149,-0.66147,2,Small is Beautiful,0.92348
2994,-0.56205,0.00904,-1.04138,2,Small is Beautiful,0.59938
2997,-0.34904,0.32944,-1.11449,2,Small is Beautiful,0.63707
